EQUETROTM	erythromycin	mechanism	agents that are cyp3a4 inhibitors that have been found , or are expected , to increase plasma levels of equetrotm are the following : acetazolamide , azole antifungals , cimetidine , clarithromycin ( dg ) , dalfopristin , danazol , delavirdine , diltiazem , erythromycin ( dg ) , fluoxetine , fluvoxamine , grapefruit juice , isoniazid , itraconazole , ketoconazole , loratadine , nefazodone , niacinamide , nicotinamide , protease inhibitors , propoxyphene , quinine , quinupristin , troleandomycin , valproate ( dg ) , verapamil , zileuton .
EQUETROTM	primidone	mechanism	agents that are cyp inducers that have been found , or are expected , to decrease plasma levels of equetrotm are the following : cisplatin , doxorubicin hcl , felbamate , rifampin , phenobarbital , phenytoin ( dg ) , primidone , methsuximide , and theophylline thus , if a patient has been titrated to a stable dosage on equetrotm , and then begins a course of treatment with one of these cyp3a4 inducers , it is reasonable to expect that a dose increase for equetrotm may be necessary .
Indinavir	didanosine	advise	indinavir and didanosine formulations containing buffer should be administered at least one hour apart on an empty stomach .
antiarrhythmics	CRIXIVAN	advise	caution is warranted and therapeutic concentration monitoring is recommended for antiarrhythmics when coadministered with crixivan .
Cholestyramine	fat soluble vitamins	mechanism	interactions for vitamin d analogues ( vitamin d2 , vitamin d3 , calcitriol , and calcidiol ) : cholestyramine : cholestyramine has been reported to reduce intestinal absorption of fat soluble vitamins ;
amitriptyline HCl	anticholinergic	effect	hyperpyrexia has been reported when amitriptyline hcl is administered with anticholinergic agents or with neuroleptic drugs , particularly during hot weather .
tricyclic antidepressants	anticholinergic	effect	paralytic ileus may occur in patients taking tricyclic antidepressants in combination with anticholinergic type drugs .
Cimetidine	tricyclic antidepressants	mechanism	cimetidine is reported to reduce hepatic metabolism of certain tricyclic antidepressants , thereby delaying elimination and increasing steady state concentrations of these drugs .
Sildenafil	short-acting nitrates	advise	sildenafil is contraindicated in patients using long acting nitrates or who may need to use short-acting nitrates , because the combination may cause a sharp fall of the blood pressure .
alcohol	3-hydroxy-1,4-benzodiazepine	mechanism	the results raise the possibility that the ethanolysis reaction may occur in the stomach of people who consume alcohol and 3-hydroxy-1,4-benzodiazepine on a regular basis .
warfarin	rifampin	int	the drug interaction between warfarin and rifampin is not well known .
rifampin	warfarin	mechanism	the concomitant administration of rifampin and warfarin resulted in the need for an unusually high maintenance dose of warfarin ( dg mg per day ) in order to produce a therapeutic effect .
dexamethasone	EGF	effect	although neither dexamethasone nor retinyl acetate affected the proliferation of prostatic epithelium in rpmi1640 containing transferrin alone , they modify the mitogenic effect of egf and insulin .
retinyl acetate	insulin	effect	although neither dexamethasone nor retinyl acetate affected the proliferation of prostatic epithelium in rpmi1640 containing transferrin alone , they modify the mitogenic effect of egf and insulin .
retinoids	insulin	effect	these results suggest that both dexamethasone and retinyl acetate , and possibly other glucocorticoids and retinoids , may regulate the proliferation of prostate epithelium by a dose dependent modification of the activity of insulin and egf .
dexamethasone	EGF	effect	these results suggest that both dexamethasone and retinyl acetate , and possibly other glucocorticoids and retinoids , may regulate the proliferation of prostate epithelium by a dose dependent modification of the activity of insulin and egf .
retinyl acetate	EGF	effect	these results suggest that both dexamethasone and retinyl acetate , and possibly other glucocorticoids and retinoids , may regulate the proliferation of prostate epithelium by a dose dependent modification of the activity of insulin and egf .
Loperamide	dmPGE2	effect	loperamide and morphine ( dg and dg mg / kg , s.c. ) inhibited the dmpge2 ( dg mg / kg , p.o. ) induced diarrhea in cecectomized rats .
Imexon	dacarbazine	effect	imexon and dacarbazine show additive effects in vitro but not in vivo in human a375 melanoma cells .
acetyl-l-carnitine	alpha-lipoic acid	effect	( ii ) acetyl-l-carnitine elicits a significant protective effect on deb induced toxicity , which was potentiated by alpha-lipoic acid .
prostaglandin F2alpha	oxytocin	int	in vitro interaction of prostaglandin f2alpha and oxytocin in placental vessels .
PGF2alpha	oxytocin	effect	pgf2alpha produced significantly increased vasoconstriction after a single administration of oxytocin .
quinpirole	amphetamine	effect	in female rats , neonatal quinpirole treatment enhanced amphetamine locomotor sensitization compared with quinpirole free controls sensitized to amphetamine .
piperine	ibuprofen	effect	from this study it can be concluded that piperine can be used as a bioenhancer along with ibuprofen .
glycine	glutamate	effect	interaction between glycine and glutamate in the development of spontaneous motility in chick embryos .
methylglyoxal	piperacillin	effect	distinct and statistically significant synergism was observed between methylglyoxal and piperacillin by disc diffusion tests when compared with their individual effects .
Warfarin	amitriptyline	effect	warfarin users who initiated citalopram , fluoxetine , paroxetine , amitriptyline , or mirtazapine had an increased risk of hospitalization for gastrointestinal bleeding .
Warfarin	fluoxetine	effect	warfarin users had an increased odds ratio of gastrointestinal bleeding upon initiation of citalopram ( or = dg [ dg % ci , dg dg ] ) , fluoxetine ( or = dg [ dg % ci , dg dg ] ) , paroxetine ( or = dg [ dg % ci , dg dg ] ) , amitriptyline ( or = dg [ dg % ci , dg dg ] ) .
dexmedetomidine	ephedrine	effect	in the hot plate test in mice , co administration of dg g / kg dexmedetomidine with dg mg / kg ephedrine intraperitoneally not only enhanced , but also prolonged the duration of antinociception induced by dexmedetomidine .
Innovar Vet	ouabain	effect	in a comparison of digitalis tolerance in dogs anesthetized with ketamine , innovar vet , or pentobarbital , the dosage of ouabain needed to cause ventricular tachycardia was significantly higher , as was the ld50 of ouabain , with ketamine or innovar than with pentobarbital .
ouabain	ketamine	effect	ventricular tachycardia induced by ouabain was generally converted to sinus rhythm following administration of innovar , ketamine , or droperidol but not after administration of fentayl alone or after pentobarbital .
ouabain	droperidol	effect	ventricular tachycardia induced by ouabain was generally converted to sinus rhythm following administration of innovar , ketamine , or droperidol but not after administration of fentayl alone or after pentobarbital .
Macrolide antibiotics	atorvastatin	mechanism	conclusions : macrolide antibiotics inhibit the metabolism of hmg coa reductase inhibitors that are metabolized by cyp3a4 ( i.e. , atorvastatin , cerivastatin , lovastatin , simvastatin ) .
Macrolide antibiotics	simvastatin	mechanism	conclusions : macrolide antibiotics inhibit the metabolism of hmg coa reductase inhibitors that are metabolized by cyp3a4 ( i.e. , atorvastatin , cerivastatin , lovastatin , simvastatin ) .
picrotoxin	phenazepam	effect	[ the gaba ergic system and brain edema ] it has been shown in rats with experimental toxic and traumatic edemas that picrotoxin ( dg mg / kg ) removes the antiedematous action of diazepam , phenazepam , phenibut and amizyl and reduces the action of phentolamine .
(-)-NANM	naloxone	effect	in monkeys , the effects of (-)-nanm , but not ( + ) nanm or pcp , were antagonized by naloxone ;
iron	cobalt	mechanism	consequently , the effect of iron on the retention of cobalt was lower than on absorption .
carbamazepine	tricyclic antidepressant	effect	we report the case of an adolescent with altered consciousness caused by carbamazepine overdose with a positive tricyclic antidepressant level to alert clinicians to the cross reactivity of carbamazepine with a toxicology screen for tricyclic antidepressants .
nitrate	sildenafil	effect	however , patients with moderate to severe cardiovascular disease or those taking nitrate therapy are at increased risk for potentially serious cardiovascular adverse effects with sildenafil therapy .
Cytochalasin D	carbachol	effect	cytochalasin d inhibited the carbachol stimulated intracellular ca ( 2+ ) concentration ( [ ca ( 2+ ) ] ( i ) ) increase due to release from the ca ( 2+ ) store .
naloxone	beta-endorphin	effect	intrathecal injection of naloxone at doses of dg to dg micrograms caused a dose related blockade of the inhibition of the tail flick response induced by intraventricular injection of beta-endorphin , and a high dose of naloxone ( dg micrograms ) completely blocked the tail flick inhibition induced by intraventricular beta-endorphin ( dg micrograms ) .
antifungal agents	clonazepam	advise	although clinical studies have not been performed , based on the involvement of the cytochrome p dg 3a family in clonazepam metabolism , inhibitors of this enzyme system , notably oral antifungal agents , should be used cautiously in patients receiving clonazepam .
